record_id,question_id,decision,reason_codes,confidence,evidence_basis,status,batch_id,assigned_agent,screened_at
pubmed:40472704,HRS1_PERIOPERATIVE,deprioritize,population|exposure|human_signal|off_topic,high,abstract,ok,v40-agent-0036,/root/mecir_audit,2026-07-28T04:32:39+00:00
pubmed:40472720,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0036,/root/mecir_audit,2026-07-28T04:32:39+00:00
pubmed:40472927,HRS1_PERIOPERATIVE,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0036,/root/mecir_audit,2026-07-28T04:32:39+00:00
pubmed:40473822,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0036,/root/mecir_audit,2026-07-28T04:32:39+00:00
pubmed:40474017,HRS1_PERIOPERATIVE,deprioritize,population|design_signal|off_topic,high,abstract,ok,v40-agent-0036,/root/mecir_audit,2026-07-28T04:32:39+00:00
pubmed:40474773,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0036,/root/mecir_audit,2026-07-28T04:32:39+00:00
pubmed:40475351,HRS1_PERIOPERATIVE,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0036,/root/mecir_audit,2026-07-28T04:32:39+00:00
pubmed:40478787,HRS1_PERIOPERATIVE,retain,population|exposure|human_signal|design_signal,medium,abstract,ok,v40-agent-0036,/root/mecir_audit,2026-07-28T04:32:39+00:00
pubmed:40480426,HRS1_PERIOPERATIVE,deprioritize,outcome|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0036,/root/mecir_audit,2026-07-28T04:32:39+00:00
pubmed:40481343,HRS1_PERIOPERATIVE,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0036,/root/mecir_audit,2026-07-28T04:32:39+00:00
pubmed:40481612,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40481925,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40482861,HRS1_PERIOPERATIVE,deprioritize,exposure|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40483151,HRS1_PERIOPERATIVE,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40483168,HRS1_PERIOPERATIVE,deprioritize,population|human_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40484833,HRS1_PERIOPERATIVE,deprioritize,off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40485117,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40485422,HRS1_PERIOPERATIVE,retain,population|exposure|insufficient_abstract,low,title_only,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40485795,HRS1_PERIOPERATIVE,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40486003,HRS1_PERIOPERATIVE,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40487830,HRS1_PERIOPERATIVE,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40488304,HRS1_PERIOPERATIVE,deprioritize,exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40488684,HRS1_PERIOPERATIVE,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40488685,HRS1_PERIOPERATIVE,deprioritize,population|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40489225,HRS1_PERIOPERATIVE,deprioritize,off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40489408,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40489675,HRS1_PERIOPERATIVE,deprioritize,exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40489796,HRS1_PERIOPERATIVE,retain,population|exposure|human_signal|design_signal,medium,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40489869,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40490599,HRS1_PERIOPERATIVE,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40490676,HRS1_PERIOPERATIVE,deprioritize,outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40490788,HRS1_PERIOPERATIVE,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40491104,HRS1_PERIOPERATIVE,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40491314,HRS1_PERIOPERATIVE,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40491629,HRS1_PERIOPERATIVE,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40492107,HRS1_PERIOPERATIVE,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40492286,HRS1_PERIOPERATIVE,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40492747,HRS1_PERIOPERATIVE,deprioritize,exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40492750,HRS1_PERIOPERATIVE,deprioritize,design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40493319,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40493418,HRS1_PERIOPERATIVE,deprioritize,off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40493549,HRS1_PERIOPERATIVE,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40494390,HRS1_PERIOPERATIVE,deprioritize,outcome|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40494411,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40495158,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40495208,HRS1_PERIOPERATIVE,deprioritize,population|exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40495416,HRS1_PERIOPERATIVE,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40496364,HRS1_PERIOPERATIVE,deprioritize,human_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40496689,HRS1_PERIOPERATIVE,deprioritize,exposure|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40497027,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40497572,HRS1_PERIOPERATIVE,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40498411,HRS1_PERIOPERATIVE,deprioritize,population|exposure|outcome|human_signal|off_topic|insufficient_abstract,low,title_only,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40499621,HRS1_PERIOPERATIVE,deprioritize,design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40500803,HRS1_PERIOPERATIVE,deprioritize,design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40500815,HRS1_PERIOPERATIVE,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40502826,HRS1_PERIOPERATIVE,deprioritize,population|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40503450,HRS1_PERIOPERATIVE,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40504310,HRS1_PERIOPERATIVE,deprioritize,population|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40505101,HRS1_PERIOPERATIVE,deprioritize,off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40505861,HRS1_PERIOPERATIVE,deprioritize,population|exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40506755,HRS1_PERIOPERATIVE,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40507141,HRS1_PERIOPERATIVE,deprioritize,design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40507145,HRS1_PERIOPERATIVE,deprioritize,exposure|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40507204,HRS1_PERIOPERATIVE,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40507336,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40507812,HRS1_PERIOPERATIVE,retain,population|exposure|human_signal|design_signal,medium,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40507904,HRS1_PERIOPERATIVE,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40509054,HRS1_PERIOPERATIVE,deprioritize,exposure|animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40510098,HRS1_PERIOPERATIVE,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40511168,HRS1_PERIOPERATIVE,deprioritize,design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40511247,HRS1_PERIOPERATIVE,deprioritize,outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40511422,HRS1_PERIOPERATIVE,deprioritize,human_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40511615,HRS1_PERIOPERATIVE,deprioritize,population|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40511857,HRS1_PERIOPERATIVE,deprioritize,exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40512138,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40512375,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40514211,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40514390,HRS1_PERIOPERATIVE,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40515371,HRS1_PERIOPERATIVE,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40516005,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|design_signal,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40516244,HRS1_PERIOPERATIVE,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40518609,HRS1_PERIOPERATIVE,deprioritize,exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40518773,HRS1_PERIOPERATIVE,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40518777,HRS1_PERIOPERATIVE,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40518778,HRS1_PERIOPERATIVE,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40518784,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40519030,HRS1_PERIOPERATIVE,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40520031,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40520163,HRS1_PERIOPERATIVE,deprioritize,off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40520457,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40520904,HRS1_PERIOPERATIVE,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40521422,HRS1_PERIOPERATIVE,retain,population|exposure|insufficient_abstract,low,title_only,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40522425,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40522525,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40523549,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40523702,HRS1_PERIOPERATIVE,deprioritize,design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40523983,HRS1_PERIOPERATIVE,deprioritize,population|outcome|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40524297,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40524301,HRS1_PERIOPERATIVE,deprioritize,population|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40524305,HRS1_PERIOPERATIVE,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40525037,HRS1_PERIOPERATIVE,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40525075,HRS1_PERIOPERATIVE,deprioritize,exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40525350,HRS1_PERIOPERATIVE,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40526282,HRS1_PERIOPERATIVE,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40526651,HRS1_PERIOPERATIVE,deprioritize,exposure|human_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40527062,HRS1_PERIOPERATIVE,deprioritize,exposure|outcome|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40527501,HRS1_PERIOPERATIVE,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40527792,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40527849,HRS1_PERIOPERATIVE,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40528050,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40530523,HRS1_PERIOPERATIVE,deprioritize,exposure|outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40530837,HRS1_PERIOPERATIVE,deprioritize,population|human_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40531151,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40532490,HRS1_PERIOPERATIVE,deprioritize,off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40534482,HRS1_PERIOPERATIVE,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40534889,HRS1_PERIOPERATIVE,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40535633,HRS1_PERIOPERATIVE,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40536688,HRS1_PERIOPERATIVE,deprioritize,exposure|design_signal|animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40536824,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40537176,HRS1_PERIOPERATIVE,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40537391,HRS1_PERIOPERATIVE,deprioritize,off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40538511,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40538582,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|design_signal,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40539066,HRS1_PERIOPERATIVE,deprioritize,population|exposure|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40539144,HRS1_PERIOPERATIVE,deprioritize,exposure|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40539343,HRS1_PERIOPERATIVE,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40539488,HRS1_PERIOPERATIVE,deprioritize,design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40541392,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40541747,HRS1_PERIOPERATIVE,deprioritize,exposure|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40542236,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40544277,HRS1_PERIOPERATIVE,deprioritize,human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40544754,HRS1_PERIOPERATIVE,deprioritize,design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40544977,HRS1_PERIOPERATIVE,deprioritize,exposure|animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40545299,HRS1_PERIOPERATIVE,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40545529,HRS1_PERIOPERATIVE,deprioritize,exposure|outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40546116,HRS1_PERIOPERATIVE,deprioritize,exposure|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40546606,HRS1_PERIOPERATIVE,retain,population|exposure|design_signal,medium,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40547140,HRS1_PERIOPERATIVE,deprioritize,exposure|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40547768,HRS1_PERIOPERATIVE,deprioritize,design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40550653,HRS1_PERIOPERATIVE,deprioritize,population|exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40550664,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|design_signal,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40551158,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40551282,HRS1_PERIOPERATIVE,deprioritize,population|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40551643,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40551644,HRS1_PERIOPERATIVE,deprioritize,outcome|animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40551645,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40551646,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40551649,HRS1_PERIOPERATIVE,deprioritize,animal_term_present|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40551652,HRS1_PERIOPERATIVE,deprioritize,population|outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40552988,HRS1_PERIOPERATIVE,deprioritize,exposure|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
pubmed:40553534,HRS1_PERIOPERATIVE,deprioritize,outcome|human_signal|design_signal|off_topic,high,abstract,ok,v40-agent-0037,/root/mecir_audit,2026-07-28T04:32:40+00:00
