record_id,pmid,pmcid,doi,is_live,release_date,pmc_article_url,locator_status,human_fulltext_verified,human_eligibility_decision,notes
REC-PUBMED-25995317,25995317,PMC4765082,10.1161/CIRCULATIONAHA.114.013267,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4765082/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-25998039,25998039,PMC4442172,10.1136/bmjopen-2015-008026,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4442172/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26001109,26001109,PMC4441383,10.1371/journal.pone.0124719,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4441383/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26019888,26019888,PMC4445997,10.1186/s40697-015-0052-y,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4445997/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26030843,26030843,PMC5377232,10.1038/srep10756,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5377232/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26034473,26034473,PMC4448069,10.1159/000382072,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4448069/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26047352,26047352,PMC4622598,10.1080/19420862.2015.1057364,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4622598/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26047794,26047794,PMC4731111,10.1681/ASN.2014101025,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4731111/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26050120,26050120,PMC4495578,10.1097/MNH.0000000000000130,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4495578/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26052198,26052198,PMC4453805,,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4453805/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26055615,26055615,PMC4586008,10.1007/s40256-015-0124-5,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4586008/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26056188,26056188,PMC4700731,10.1093/europace/euv185,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4700731/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26058350,26058350,PMC4461926,10.1186/s12872-015-0053-x,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4461926/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26060809,26060809,PMC4460341,10.5853/jos.2015.17.2.216,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4460341/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26061228,26061228,PMC4492556,10.1089/jmf.2014.3307,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4492556/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26062790,26062790,PMC4464131,10.1186/s12877-015-0067-3,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4464131/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26064057,26064057,PMC4455861,10.2147/VHRM.S62595,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4455861/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26074735,26074735,PMC4464718,10.1186/s12959-015-0051-3,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4464718/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26075752,26075752,PMC4608553,10.7326/M14-1409,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4608553/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26076483,26076483,PMC4468159,10.1371/journal.pone.0128741,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4468159/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26079779,26079779,PMC4570160,10.1210/jc.2015-2022,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4570160/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26080462,26080462,PMC4935303,10.1177/1535370215590818,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4935303/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26082755,26082755,PMC4451637,10.3389/fendo.2015.00089,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4451637/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26089678,26089678,PMC4468938,10.2147/VHRM.S79065,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4468938/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26090890,26090890,PMC4479261,10.12659/AJCR.893320,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4479261/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26091835,26091835,PMC11024391,10.1002/14651858.CD009658.pub2,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11024391/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26094105,26094105,PMC6537597,10.1016/j.annemergmed.2015.04.036,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6537597/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26097993,26097993,PMC4524985,10.1210/jc.2015-1973,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4524985/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26106580,26106580,PMC4473094,10.1016/j.mgene.2015.05.003,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4473094/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26107257,26107257,PMC4480968,10.1371/journal.pone.0130790,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4480968/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26109922,26109922,PMC4476242,10.1007/s12018-012-9126-x,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4476242/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26112219,26112219,PMC4480270,10.1186/s13561-015-0052-8,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4480270/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26112222,26112222,PMC4486963,10.1136/bmjopen-2015-007758,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4486963/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26116685,26116685,PMC4482288,10.1093/europace/euv068,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4482288/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26120794,26120794,PMC4524983,10.1210/jc.2015-2206,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4524983/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26124699,26124699,PMC4484703,10.1186/s12959-015-0046-0,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4484703/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26135740,26135740,PMC4755192,10.1111/trf.13191,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4755192/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26138549,26138549,PMC4780913,10.3310/hta19480,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4780913/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26148006,26148006,PMC4492682,10.1371/journal.pone.0131356,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4492682/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26150723,26150723,PMC4485791,10.2147/TCRM.S84210,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4485791/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26151108,26151108,PMC6516823,10.1002/14651858.CD010555.pub2,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6516823/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26170684,26170684,PMC4489817,10.2147/VHRM.S63060,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4489817/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26171862,26171862,PMC4501739,10.1371/journal.pone.0132900,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4501739/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26173428,26173428,PMC6490851,10.1002/clc.22434,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6490851/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26174611,26174611,PMC4693476,10.1111/bcp.12719,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4693476/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26177089,26177089,PMC4683035,10.1097/TP.0000000000000823,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4683035/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26180775,26180775,PMC4502529,10.1186/s40200-015-0186-6,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4502529/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26183688,26183688,PMC4737264,10.1002/ejhf.316,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4737264/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26184395,26184395,PMC7104664,10.1002/14651858.CD002786.pub3,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7104664/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26184420,26184420,PMC4547947,10.1007/s12471-015-0727-0,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4547947/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26185422,26185422,PMC4501448,10.2147/DDDT.S70299,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4501448/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26185477,26185477,PMC4501287,10.2147/JBM.S54033,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4501287/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26187229,26187229,PMC4603598,10.1212/WNL.0000000000001817,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4603598/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26196201,26196201,PMC4863642,10.1097/MPG.0000000000000915,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4863642/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26199338,26199338,PMC4885525,10.1161/CIRCULATIONAHA.115.015710,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4885525/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26206560,26206560,PMC4572915,10.1158/0008-5472.CAN-14-2887-T,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4572915/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26210891,26210891,PMC7311195,10.1016/j.thromres.2015.07.011,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7311195/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26215871,26215871,PMC4515878,10.1186/s12913-015-0934-9,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4515878/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26221593,26221593,PMC4503583,10.1155/2015/424031,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4503583/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26229954,26229954,PMC4502299,10.1155/2015/134756,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4502299/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26239247,26239247,PMC4470136,10.3390/jcm4030414,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4470136/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26239907,26239907,PMC4656067,10.1016/j.semarthrit.2015.06.017,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4656067/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26241483,26241483,PMC4524674,10.1371/journal.pone.0133847,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4524674/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26241880,26241880,PMC4524689,10.1371/journal.pone.0135054,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4524689/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26242880,26242880,PMC4524411,10.1186/s12883-015-0371-8,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4524411/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26243531,26243531,PMC4619456,10.1007/s11096-015-0174-4,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4619456/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26251716,26251716,PMC4515887,10.1093/ckj/sfv028,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4515887/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26260259,26260259,PMC4532196,10.3892/ijo.2015.3088,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4532196/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26261423,26261423,PMC4527570,10.2147/IJGM.S84537,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4527570/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26261992,26261992,PMC4532488,10.1371/journal.pone.0133317,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4532488/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26273343,26273343,PMC4448477,10.1111/1759-7714.12132,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4448477/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26274973,26274973,PMC4555145,10.3390/nu7085306,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4555145/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26287237,26287237,PMC4555152,10.3390/nu7085313,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4555152/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26288607,26288607,PMC4513837,10.1159/000370053,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4513837/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26294737,26294737,PMC4825304,10.3324/haematol.2015.127126,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4825304/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26304863,26304863,PMC4542566,10.1161/STROKEAHA.115.009947,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4542566/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26309458,26309458,PMC4537910,10.11604/pamj.2015.20.425.6542,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4537910/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26309674,26309674,PMC4538110,,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4538110/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26330425,26330425,PMC4823634,10.1093/eurheartj/ehv466,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4823634/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26332888,26332888,PMC4558059,10.1371/journal.pone.0137350,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4558059/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26336014,26336014,PMC6074132,10.5144/0256-4947.2015.95,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6074132/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26336492,26336492,PMC4550032,10.5114/kitp.2015.52851,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4550032/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26345156,26345156,PMC4556259,10.2147/TCRM.S68010,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4556259/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26351456,26351456,PMC4553175,10.1155/2015/920361,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4553175/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26355805,26355805,PMC4559246,10.2147/CEOR.S85635,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4559246/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26356074,26356074,PMC4559015,10.1002/brb3.349,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4559015/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26366064,26366064,PMC4562740,10.2147/CIA.S80641,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4562740/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26370208,26370208,PMC4580720,10.1007/s40265-015-0452-4,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4580720/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26378211,26378211,PMC5933600,10.1177/1753944715605011,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5933600/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26379443,26379443,PMC4567236,10.2147/IJGM.S62760,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4567236/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26383245,26383245,PMC4575170,10.1371/journal.pone.0137444,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4575170/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26388689,26388689,PMC4571932,10.2147/PPA.S87066,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4571932/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26403915,26403915,PMC4582626,10.1186/s12944-015-0113-3,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4582626/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26424141,26424141,PMC5034722,10.1111/sdi.12446,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5034722/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26425246,26425246,PMC4572375,10.1177/1941874414564981,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4572375/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26439131,26439131,PMC4595133,10.1371/journal.pone.0140101,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4595133/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26440238,26440238,PMC4881664,10.4103/0971-9784.166461,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4881664/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26445544,26445544,PMC4590672,10.2147/TCRM.S92222,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4590672/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26448196,26448196,PMC4592525,10.5812/cardiovascmed.27963v2,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4592525/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26458388,26458388,PMC4719570,10.1007/s00198-015-3356-y,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4719570/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26463139,26463139,PMC4769668,10.1053/j.ajkd.2015.09.005,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4769668/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26467851,26467851,PMC6490716,10.1002/clc.22478,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6490716/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26468402,26468402,PMC4600246,10.1136/openhrt-2015-000300,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4600246/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26469193,26469193,PMC7480998,10.1111/jth.13172,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7480998/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26482766,26482766,PMC4611755,10.1136/bmjopen-2015-007613,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4611755/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26482989,26482989,PMC4834274,10.1016/j.jvs.2015.08.086,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4834274/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26487668,26487668,PMC4767121,10.1093/europace/euv294,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4767121/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26493768,26493768,PMC4767200,10.1111/bcp.12807,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4767200/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26495264,26495264,PMC4593020,,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4593020/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26496000,26496000,PMC4829065,10.1002/pbc.25780,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4829065/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26499069,26499069,PMC4619287,10.1186/s12885-015-1823-7,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4619287/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26500456,26500456,PMC4618533,10.1186/s12959-015-0063-z,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4618533/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26500458,26500458,PMC4618861,10.1186/s12959-015-0071-z,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4618861/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26508913,26508913,PMC4609867,10.1155/2015/620217,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4609867/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26509007,26509007,PMC4614640,10.1002/ccr3.342,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4614640/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26516423,26516423,PMC4620080,10.4330/wjc.v7.i10.685,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4620080/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26516910,26516910,PMC4663571,10.3390/nu7115443,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4663571/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26535102,26535102,PMC4628810,10.4317/jced.52470,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4628810/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26541412,26541412,PMC4635985,10.1186/s13019-015-0364-0,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4635985/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26559990,26559990,PMC4633007,10.5935/abc.20150130,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4633007/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26561858,26561858,PMC4642960,10.1371/journal.pone.0142222,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4642960/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26566277,26566277,PMC4643984,10.1371/journal.pone.0142510,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4643984/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26566518,26566518,PMC4641985,10.7762/cnr.2015.4.4.235,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4641985/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26576841,26576841,PMC5018559,10.1093/gerona/glv208,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5018559/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26584938,26584938,PMC4653932,10.1186/s12872-015-0149-3,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4653932/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26587983,26587983,PMC4654552,10.1371/journal.pone.0143252,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4654552/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
REC-PUBMED-26593943,26593943,PMC4663607,10.3390/nu7115479,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4663607/,public_pmc_identifier_candidate,,,Identifier resolution only; not full-text review or inclusion.
